2017-08-14 09:16:10,223 [1] INFO  Topshelf.HostFactory - Configuration Result:
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:19,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行9:16:19
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:19,000 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:19,049 [QuartzTest_Worker-1] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:20,000 [QuartzTest_Worker-3] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行9:16:20
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:20,000 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 时间：2017/8/14 9:16:20
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-08-14 09:16:20,002 [QuartzTest_Worker-4] INFO  StudyQuartzNet.QuartzJobs.UpdateCityJob - 开始更新2017/8/14 9:16:20
 StudyQuartzNet.QuartzJobs.UpdateCityJobname2017-08-14 09:16:20,001 [QuartzTest_Worker-3] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:20,005 [QuartzTest_Worker-3] INFO  StudyQuartzNet.QuartzJobs.TestJob - 插入成功
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:21,000 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - TestJob:运行9:16:21
 StudyQuartzNet.QuartzJobs.TestJobname2017-08-14 09:16:21,000 [QuartzTest_Worker-5] INFO  StudyQuartzNet.QuartzJobs.TestJob - 开始插入
